-3355;5456;-3515;-5801;-3801;5183;7229;8555;-3457;-5478;7668;-7659;-431;4346;8021;-5282;1167;8680;-6965;-4945
6737;-1523;-4706;-7354;1841;3073;-7546;9713;2073;-7093;2326;7667;7728;-3189;5803;-4583;-3452;-9852;-5587;6696
-8209;-4461;1409;3166;-3335;2447;8873;574;-3197;-2850;8228;6021;8586;4095;3857;-6390;6587;-3704;-2267;-7682
5933;1203;6331;932;-9058;-920;-6693;6987;4917;-1926;-4988;-2059;6042;2017;-815;2442;-5872;-8623;-5935;6611
1303;1235;9716;786;1213;7930;-9532;2578;-1789;-2691;-4479;-9152;-8643;5958;9182;-2827;-528;-9656;3803;-435
-6754;3435;6007;-5433;-7311;-4609;4478;7451;-4219;5851;-4685;9218;-2033;9937;-499;4263;4467;3660;3144;6420
-5154;2750;8886;-3262;689;-1606;9997;-7038;-2878;-377;-1745;-3470;-4839;8845;654;-1817;4750;-2105;5596;8820
-6877;3860;-6330;7479;-9760;-8090;4999;4335;-3523;-8544;-6315;-7932;4131;-9519;3268;3624;-7349;-6757;-2181;3434
2719;6255;5927;-3558;2439;6489;-4701;2562;-7886;9976;-2038;976;4108;9787;-4251;-810;-7703;-8390;2743;-9949
-1566;-8344;5720;4716;-4897;-7719;-5868;593;8195;4372;-7112;-5940;4173;2746;-5945;2663;-4763;-7503;6759;-1366
-5960;4040;9461;-5361;-9030;-4105;-8357;-9475;-5961;6101;1873;-1202;-611;-5094;-4812;-5854;6961;145;3235;6381
6453;7486;-4983;6709;-1574;4518;-6902;-5135;-5741;-5177;9173;-106;-3862;-9879;-8130;585;6065;-6413;1480;7370
5242;-5400;-2096;2496;-8140;-738;2758;-3990;6328;-3094;-7296;2245;5395;2796;1844;7556;9854;-8759;6317;-2550
-736;2996;-2491;3369;-7003;-510;7996;656;-819;348;2721;-604;-9760;-3529;4138;-6226;-5910;-7291;6628;-9649
-8301;6175;-9313;-5971;4164;7689;-4524;-9827;-6458;5907;8890;6416;-8919;-4264;-3584;-8473;-7340;-8818;516;-7208
-3794;4900;-4310;2286;9303;-3413;-2880;-9646;679;-1524;8360;-9171;6912;109;-4191;-8373;4807;-6705;-3392;4269
-9425;-5505;-4870;5421;5070;-10000;-7014;-5481;5527;4955;-8203;8092;-928;2570;-4499;7124;-5338;-2530;-4744;9871
-2685;-5710;-4402;9792;5008;-1330;-4580;-3431;-9851;4432;7331;1667;7797;-1316;-5059;-3523;-9177;-6592;-9658;-2105
-4216;4590;-4210;-1155;-2740;290;-1747;6836;422;-4587;-2820;-4937;674;2015;8479;3816;-1931;3079;696;8944
-35;7363;3331;-1445;3818;4228;-3917;5511;7913;-9439;7738;-2266;9986;1953;5954;-2133;-5051;-7113;4317;-4258
6203;8232;1205;-2266;-1512;-6637;-4013;-492;-1310;-565;5696;11;9537;4071;2409;-9679;3340;6219;-3009;1892
-2005;-9125;2401;7459;1417;-1689;-3583;3611;5930;-3924;3572;7776;-7460;-1279;-9332;797;-846;9338;9996;-6352
-813;847;3940;-8096;5018;3291;4404;-7639;-7431;-6204;-869;7224;-4762;-8249;6240;7942;-1358;7496;-94;-1531
-3517;-7070;-6918;8927;-9389;4606;4050;3426;-1358;-2609;4011;-7673;-9910;-3573;7860;-7046;3192;-2899;-9919;-1233
1618;-2444;1427;-3416;9136;9295;9709;-303;9660;-4208;2668;-8283;9573;3616;-9139;4994;-3198;2690;3823;1921
-8762;7086;-8794;7328;1327;6321;6175;-9695;-2020;8969;-8406;3663;-1533;-5361;7111;-4734;1421;9286;7934;-3564
2725;-3958;2218;-3912;-3557;41;-1196;-184;7117;9622;-98;-266;1465;-4585;-1221;9835;4124;-3106;5374;-6836
2817;-6302;-2221;3298;2241;8397;-8757;9979;-7053;3756;-2812;5254;-9360;-2856;1444;8899;-1902;9213;-4062;-5402
-3959;9246;-9983;3851;-394;-8437;576;982;9371;-5934;7473;3302;-2951;-3936;-5588;9682;-5119;-7918;-9465;5409
7489;-4434;8846;3092;-1768;-5134;-1725;6986;-5702;8729;7668;-2123;-9661;-9191;6135;907;-5357;-3551;-1491;9061
9585;-2946;6244;5115;-1898;-8481;2396;291;9352;-6017;-4050;1843;-3225;9181;-1557;5044;-9235;4721;6163;-496
-4948;-4083;-2497;3783;5482;-6860;-2399;5794;-2743;-9498;-1982;78;2351;9424;-7385;-8818;-4565;-8536;3785;-7060
-3289;-9153;-3321;7448;-6601;-3073;1405;9741;-5656;8452;-10;-2409;-5923;-2377;6890;686;-772;8616;6716;7953
-9547;820;-5243;7838;5012;2108;1303;-8081;-620;-7537;1533;-6404;-5648;1230;5791;-6343;5857;-2277;-2663;-5517
-7448;-5161;-4444;8763;-7736;-3749;-2205;-125;-1529;4183;8678;-1526;-3501;9958;4546;6770;3235;6032;5386;5989
1406;5983;2145;3522;6819;-6231;-6698;4970;-3677;5426;7902;1309;4299;-9797;-3197;-385;-1990;4090;-308;2428
-9667;1590;5120;-3010;5926;-845;-9675;-1791;8855;9432;-2964;2228;7111;-6959;5352;-5985;-930;-2985;1460;-5497
4855;2480;-5956;-4175;-4364;2694;2962;6507;-9975;-4178;-3424;-4931;7687;-5590;9399;-8705;-8724;-7308;-2232;4987
8550;3867;9004;-7656;9219;-3557;-1210;3695;-8704;7025;-4062;9560;-9442;-2577;-2564;-3316;2563;-9727;-154;-2799
4178;2780;-2462;9156;-1933;5088;1046;-1702;5028;-1515;9004;8306;-7366;-5708;-426;3363;1012;-2390;-2850;2694
2100;1787;-3065;-4377;-2014;1644;5884;569;3304;-9964;-5602;-6933;7758;2749;-4668;1898;-8394;-1057;-7449;-1376
-4525;-2470;-1296;3558;8623;7114;9736;-6140;3114;5065;2457;-2085;-3874;-9873;9090;182;708;-1864;-5127;-213
7743;3409;-5536;2546;3921;3587;-2117;-21;4142;7990;5708;-2174;6754;-6147;7018;-4044;-2865;3099;-8229;7660
-3083;-1211;-634;5058;-4339;1005;4571;6686;-8842;-2693;-4678;6792;-8483;8495;5972;-9525;-6360;-2931;-1258;3242
3255;-1162;5581;6953;2666;-3243;5373;-219;-4213;5214;7116;-3318;-7317;6797;-5174;-1080;1478;2968;478;-7992
-3054;-6564;-6078;-9825;-3299;-642;-8938;5762;5436;-3874;563;-249;2834;1;1889;-5431;5412;1414;1073;-848
-1858;1559;-3438;-9086;2670;-1927;7123;8642;-5771;-3035;171;767;-9347;-5692;-2285;6803;5184;3994;1833;-6750
2525;398;-2503;-5008;5582;-1701;-5699;-8925;-6322;-9870;-7570;4322;5863;2528;2291;-5703;6270;-4718;-2615;2734
7792;-1747;42;7089;-2030;-7000;-7574;4256;-585;3420;-7567;6234;1636;7937;3984;645;-8680;1874;-9986;-8953
7115;1324;-6756;3833;-6992;-1103;1455;-4656;-7083;-7928;-3987;9606;-2695;3994;-4642;-9278;-4934;-2991;-7264;1971
-5734;-7460;-6121;3818;4473;3340;1041;5283;-6207;7709;8866;-2856;-4962;-6653;2297;-8646;4750;9977;-7295;1035
-1146;-3026;-100;-9751;-8817;-4095;8675;4789;-3024;1327;4893;4127;-3307;-9939;-6214;-1100;-916;-1998;5285;4744
-3632;-5090;-3768;5852;-3277;2502;955;-6537;-9301;3384;7032;-4183;9698;-390;5799;8493;5865;-2424;8210;6959
2604;-3289;-873;890;-4048;-1192;6687;4404;6130;-4768;-1441;-4091;-8455;-1065;-2573;-3696;9125;1355;2601;-8232
3807;-9145;9362;5959;-7663;1826;-4476;3484;762;-3402;7194;7468;4837;-4242;7065;-4069;3281;4724;51;2964
-2861;-1871;857;-1783;9633;-5050;2197;-1203;1308;8978;-9888;5135;2315;8317;-967;-5637;-7579;9021;616;-7388
4056;-5777;6523;7938;8222;5432;6832;-5899;3193;-7413;-5125;564;1268;-8698;-714;-2524;5255;-1447;-568;4659
7868;-5833;7910;-8176;5359;1962;-2061;6996;-2257;2028;7002;-3777;-8647;-5396;-6723;9814;2372;-4381;-8922;2663
1255;3156;-6144;-3795;-575;4131;-1703;-9025;-1992;7418;-1929;3276;1701;-736;9032;403;3968;-4627;-5453;-8142
494;8767;5436;53;1437;8662;5743;9543;-5469;3089;3579;-2339;3390;1109;7621;-582;-9554;-2047;-1571;-6343
-7000;9741;9174;-1814;-1264;6621;5205;6227;4436;-2894;5651;6088;-6106;-7517;696;-2286;742;112;-7133;1025
-2859;-9811;-380;123;-8977;-6445;-2350;9528;1880;-2852;843;1729;6388;-4096;-3033;-1062;-6539;7703;2597;-6864
6930;-5856;5849;-186;6782;-4925;718;3616;5447;9879;-7954;-382;4858;-248;9744;4590;217;-4274;5924;-8671
709;-1988;-6354;-1677;-9862;-177;-3713;4199;6203;-8359;594;116;2493;1041;5245;-232;-2015;6878;8497;1722
804;-8549;-5555;-8283;-4546;1786;-1588;7314;-6137;-7929;-6392;3515;-9442;-461;-6633;-1039;545;4764;1691;8124
183;-1940;2815;1201;8468;9521;-8273;-6106;3712;6118;9453;37;3015;5281;1247;-1949;-3579;-8476;-6533;6229
1177;-4745;7415;663;-9630;-1762;-1743;9553;-2849;-2407;-5783;9968;3842;-4366;-3095;-3628;3809;-9015;-2688;-9880
-6014;2350;9956;7398;1836;9307;8609;4573;-4555;9616;3238;-6807;-4658;-6394;-7794;6627;-6148;1259;-5831;-5062
4777;1104;2635;4522;-2532;8144;6408;-9590;2124;-6785;2770;-8592;7906;8412;-1575;6224;1509;3190;5327;-2102
-4772;-5810;338;-9273;-3317;8633;5413;-2038;-5313;5802;-2756;6510;228;-8007;-978;4551;7008;-230;-9404;-6888
6777;4503;7394;1022;8574;4944;-5641;-2971;-1938;3123;3124;-5880;-7082;-4239;7071;6248;-8771;-5313;-9430;-4774
5523;5576;4188;-2056;-4937;-676;-417;-2076;-5375;-1698;4029;505;7949;9370;5107;-5859;-6940;-3629;-500;2618
-5169;4808;579;6140;-4758;-4657;8556;-6324;-5802;9650;800;2040;-3750;-2105;2678;-848;-7397;-8169;-8862;-1052
5428;6833;-9166;-8753;-2705;5097;-7709;-3112;2998;-3806;-7520;-5310;-7848;-9192;4418;6588;-8757;5234;5874;4334
-985;8257;8352;-8875;6553;9407;2712;-8820;4868;-7812;5284;-9843;-8712;8685;9035;6664;-2519;5408;-69;-7697
-2974;-9261;-145;-2162;-9503;5621;3374;-6737;-4311;-6210;8733;8593;5928;2452;2014;-9737;2850;7610;5872;-7208
7912;8195;3469;-7408;-5653;6594;-2217;-7940;-8910;-8937;-8889;1861;-8147;381;-9610;8817;5731;-9632;-2695;4578
-4253;-9121;6711;1113;-3780;9665;-3298;6613;6106;-3000;8267;1177;-8947;9742;-9118;1984;1402;7066;7879;-2804
6849;952;4640;-1499;7111;-4197;2426;8847;5371;-7606;-1061;7574;4217;-459;-4773;6055;6183;-5988;871;1966
-811;9499;-9933;-5191;-6009;-1173;4361;-4492;-8918;7132;-8343;-8330;3766;901;4586;-5960;5098;2616;-5931;-8777
-5902;7835;6916;3510;-3309;-1805;5020;-2881;3892;4201;-1936;-4405;4609;2786;-9842;-5828;2936;1303;-7982;-5491
-4609;-8587;-9802;-397;9204;6493;3947;9901;2990;4282;6574;-8035;-1688;-9261;1740;4941;8856;2918;-1742;-2856
567;4267;-6666;4428;8268;2100;-8910;3478;-4548;2091;-8722;-5323;8476;-3292;1587;1241;-6102;5652;2557;-883
-3917;3288;3103;839;5217;-9697;5278;-995;5785;1406;8665;3581;-8277;2860;-9723;4441;-4925;7672;-8743;-3864
6769;-2771;-3937;-3770;2125;8732;1451;7561;-7094;6168;-8389;2792;9610;-2799;5794;7705;6855;5529;4694;9973
-6205;9133;7730;-3199;7873;-5713;-4876;-9383;-2242;-6951;-3788;-9535;-9804;7328;-3957;-6887;9100;-6902;3515;-8769
-8247;859;7751;2585;-3292;9720;3219;-1697;9506;-9040;-5325;1930;-428;5659;9098;-3128;8205;-9204;4725;-7863
-9029;-8867;-1368;-2893;-6238;-2107;-8760;6070;-9386;-5719;-3849;872;682;-8286;7853;-6732;-1293;-3418;970;-4071
6234;-8553;-9837;6276;-3548;-2091;2768;1845;8932;4451;-3984;6538;5133;1722;-9831;-7424;-7470;-1406;-6154;-1654
20;7765;-6799;6770;5129;-731;-6006;-7300;-8994;-4880;3544;-2729;-7353;-9139;-7711;-2656;-7862;-2620;-7862;8884
3815;9601;-4597;1186;-2558;-2570;5151;2334;-207;-802;-9174;-963;-4420;4804;428;-6228;9335;-8634;3929;5415
7945;7229;4206;8225;5008;348;4818;9694;6547;-2762;-4417;-2481;-5761;-7679;-6176;5059;5573;4269;-2562;3636
-6268;9713;6767;-3700;4233;-4941;-8814;4559;7824;-3888;-7560;-5992;-6253;-9160;9275;-2473;-7604;7717;-4156;-2651
-5330;-3321;-7420;8610;-2410;6412;2977;-5995;4987;-1461;-6742;4022;-3528;8483;3952;-3252;4157;-4506;-1943;-3769
-3667;6168;9485;3067;8467;-5686;-3832;8685;3721;8657;1144;9046;-1531;-913;-6820;-1719;-4172;4466;2582;670
-2705;1850;-6310;-4269;-8537;-6468;2953;2934;4276;-67;-5678;-5302;-4793;-9594;-4995;365;4034;-3476;8495;-2590
1545;3112;-1009;2781;5327;-2448;-2159;-238;-6972;4919;4487;1643;1919;9427;7072;-3459;4863;5361;-3697;8364
-1768;-3779;5955;5795;8730;-1897;9487;-3881;2534;-1674;8477;8167;6836;2583;4935;-7820;-8925;1107;1179;8278
199;-3215;-8954;-2205;8546;-9609;-1105;9968;70;1273;-5196;343;-6275;6697;5341;-2318;7772;-962;-6437;5761
-8294;-5508;-5504;9382;1679;2932;-306;-662;6016;604;-8357;-8345;7935;6626;-638;5641;4536;-3976;-6190;4016
3201;-9965;3454;-8522;-4826;2969;-5781;-1964;9230;7269;9732;7598;9479;-2820;-5519;1971;-4280;-6818;3342;3331
-5774;9769;6276;8860;-8382;9062;-9393;8808;8466;7451;2166;1704;-1948;-1920;-2557;-1387;-3562;-4367;-9131;-6217
-4739;6516;681;-2859;8758;599;-4421;-4585;-1782;1526;252;888;-3027;-3534;1173;-9653;2781;34;-7136;1471
6446;3421;1171;-5848;6770;-1939;3323;437;5137;3812;9389;-546;3091;8305;-3819;-6740;5606;-5347;69;5609
1561;7580;785;-1629;-9263;-702;5192;-5678;1204;-9534;6362;-7311;-230;-9465;3368;1969;-9005;-3500;9434;8934
5174;-3308;2912;-2238;2906;7206;-4576;-3255;7571;-7200;-7868;-3337;1412;-8280;-1611;2856;-8283;1775;6695;7
-8240;8671;-1240;-5925;3796;5221;5848;6273;921;-8942;-3470;3592;-2615;-538;7429;7401;-5832;-4629;584;-2282
3386;1440;-5440;9531;-447;-8988;-9381;-3214;9074;-843;8607;9651;173;5317;8736;-1307;-4137;-428;-7393;4079
5224;-2328;-1001;6067;9256;-8770;-9816;-3917;-9543;-9621;4421;-7730;4444;4611;-1426;-2265;-8431;3651;-6336;662
3516;-4938;-9484;1693;-8794;8919;-2;-549;-34;-8554;-4148;-5204;7725;4515;-9379;-6678;-3316;4640;-3558;-2143
9940;7003;-5816;-4746;7901;1971;2304;8633;-2814;-9498;-1574;7090;5757;-8899;7506;3489;9430;817;-6478;5375
2396;1604;-144;7680;7462;-38;4905;8267;-1515;4842;1645;2795;1082;919;-3790;-3483;6700;-8539;6698;-7532
1234;-132;-1986;9782;64;3192;-4199;-2065;4437;3038;4208;-43;1844;-8339;-2957;961;-5181;377;4662;-5155
8974;-4597;-3848;-7552;4333;8366;4059;-3162;-760;-6280;-4145;-8649;-7549;1798;1827;-5427;1866;2227;-658;4496
1864;1834;1485;195;-6552;4536;-2070;-6743;9361;3606;8920;4052;-8230;-5071;-7356;-9976;-6302;8911;-6418;9887
9971;-2295;2437;499;571;1614;-9921;-4479;9532;-4194;-4826;-6083;1370;5871;1424;-1279;9667;3764;-3729;5496
1488;-5696;-9267;-3863;8286;4988;-8963;4081;-8055;4111;8007;1855;8185;1269;-8302;-9548;-563;5238;-3332;8736
3686;2860;-3051;-4136;3528;-5048;-6605;-6199;5246;6592;-7596;-4140;-8513;-8459;-4444;-7666;2173;-5059;2202;2225
-7579;7517;6034;7555;-155;-1331;-2103;6512;-4257;-3577;-8913;-3182;3988;-9612;-1781;8184;-49;-5376;-6774;-1634
-9593;2638;6901;-5550;-8648;-4205;-431;7771;-9351;5914;-232;-2352;6322;6935;-2715;5795;5118;-3237;-2416;-768
8964;-4586;-1030;-7337;3387;-4412;-4864;4309;3876;-3821;-5965;-7752;-2729;-3020;6026;-2665;-5448;-6721;5451;4927
5314;-8537;1623;-3034;6985;2465;6973;-9416;-9379;-5076;1875;-9990;8595;7479;-4563;4252;6944;-3327;320;6866
284;6813;4677;3329;-7612;2326;-8728;-8268;-758;813;-4069;-2453;7346;4810;-2615;-1976;-7576;-7538;-4201;7834
6507;9847;-7591;-8904;-4154;-9239;197;-6462;9636;-5928;-3487;-4755;6675;4314;-7305;-752;2319;2091;-3507;5274
711;7794;-2446;1455;-1189;6882;5693;8730;-8395;1694;5471;1331;4771;8481;1745;678;8508;2831;-5883;2007
7581;1521;9353;7920;8552;-4823;-9549;-5767;8996;-3849;2482;5200;-6682;1837;-505;-4658;463;-760;3309;-8299
-7476;-8395;-9535;-668;9868;2768;8326;-2249;-3099;-544;-3784;-3680;9762;-2757;-8401;198;6458;-2510;5282;7795
-8774;-1910;-9041;-9572;-9166;-9933;2994;-605;1385;-6547;-2421;-4074;6848;277;-5081;1502;-6150;3596;828;5917
2583;1558;8908;520;-2316;-7103;-5315;-3736;4267;3142;-9200;6763;-6191;-8640;4011;6127;9344;7494;8075;-4219
-9483;7073;-1938;7707;3425;4809;57;-4867;-8368;-2942;4996;-3981;4874;8822;7659;6390;8862;-1745;9090;-2666
2009;-1061;-438;-8599;3322;9136;-1689;-7022;853;5025;-659;-1261;2125;-5004;-7462;-7523;8421;423;4769;3257
-6571;-6913;6656;2190;-7535;-3734;-5329;-761;2151;5755;7325;1356;-9383;-5787;-3079;8880;1076;-3463;-3783;7745
-5987;8080;2939;-9338;9214;79;8629;-3111;6335;-2747;8497;4592;5660;-6664;-7124;104;2732;-3833;-756;-2766
-8785;-861;-5381;-902;7770;2359;577;2213;117;5263;-6777;8673;-1726;-5446;-58;-9953;7372;-1332;2748;-1718
-8289;5722;-3936;325;-2423;899;-3066;2891;2917;6864;-6792;-4715;-6622;-6325;-4612;209;4658;874;-7202;6873
2358;-7449;9737;-3994;4009;9841;3816;6373;3634;4924;-1910;459;5293;-7332;214;-1098;-8849;3787;-6734;5619
1233;4696;1210;-1114;4836;3037;7200;-4774;-6106;-533;-283;3010;4258;-5224;-6430;6438;2742;-8179;-5230;7378
-9785;620;-369;2758;-2289;5324;-8146;8038;3683;-8387;-7201;-9459;-6280;-1980;8741;4018;3269;4860;-3750;8546
-2304;1797;-3233;-8911;-4891;-9239;-6133;8012;-559;-2288;-2113;373;8150;7109;3243;3353;-4308;-7071;-2823;8772
3402;2739;5285;-4849;-8847;225;-6281;-1208;6218;1293;-4813;-5462;-6607;249;-93;-6189;9133;-7169;6504;6653
-6499;-2409;6746;-9023;-6489;-911;9103;-4281;2785;5677;6919;4221;5946;-2158;-254;-1909;-1083;-7282;5868;-2254
4125;4449;-4534;-2953;484;1824;-5211;-9673;1584;-8123;-4319;-5401;-5527;1022;-8689;6510;-635;-1426;-3278;-385
7241;-1825;-7920;920;-1521;-8778;4647;416;-9579;-6413;-3853;2045;-8437;4950;706;-4527;-2570;-9081;782;-6780
-1413;728;-3493;-5172;-944;-540;-7238;1841;-477;-8773;4727;1234;-9103;-2492;2145;8508;-7817;3882;-5607;-2856
5101;-3857;-2185;-8100;2633;-1395;5673;-3555;3443;9058;-7731;-6003;7692;-6915;5723;-3062;-9804;-6119;-9924;-1980
-2223;9135;5279;9231;-9789;1733;381;-2744;-6561;-1253;-4740;1141;6261;7658;-1116;-9261;663;-1489;9106;7020
-9240;-3027;-5866;-367;1792;-5329;-7103;-5822;-9905;2951;6358;5887;-9159;-9349;1835;-9805;3726;-900;-9477;-8548
-5559;1497;-478;9941;42;6919;412;-1833;-7473;-6021;-3236;-7664;-8022;-8773;9720;6719;9327;2231;-4375;-6437
8414;3875;758;6961;2536;-9157;3612;-3608;-66;-8414;6286;-7667;-927;17;2282;-2757;-6479;7246;-7071;-8120
-2113;9382;-8100;9229;9082;-1882;3544;-7877;-7;-5580;-9078;5625;9519;4539;-9853;4458;-8808;5234;-2413;-6828
7320;9612;8677;-3077;-7847;-5713;7786;-1918;-6829;-8059;7145;6307;5892;-8318;3247;-5835;-2605;-4801;-9909;784
-601;8500;2120;-6919;-4572;-9155;1731;9802;9817;6884;9566;6116;4786;-1179;9385;5844;-7356;-6843;-6938;5909
-8227;-1068;-7191;7740;-2534;-838;-9490;-3906;7367;-7967;-153;-1481;-1204;921;5480;5654;236;5701;-4417;-8597
4424;4091;6726;-4966;-3980;9080;-4565;-9901;-3623;-9415;-6459;1229;667;-9711;1268;-4522;-3329;-5235;-9151;8009
-1225;-7947;4595;-8959;-1868;-6878;-8396;-5871;2910;6244;6911;-5291;-4351;-9698;-9624;7305;6849;853;-1415;8940
