6240;-1499;-7002;-2726;-8460;3135;177;906;-8322;-1991;-3044;-9350;-706;-8870;-8665;7204;3645;-9141;-5493;-936
-7875;-2625;-1277;-3141;-7626;-2276;-4021;-1430;-953;-5609;-5172;-3792;-5222;9943;-9541;-6323;7097;6014;-1418;-1011
5147;-2872;9030;-8777;-5985;2455;-7140;-3029;-2601;4762;3912;2425;6544;8768;4292;1511;1516;-6202;7911;8267
-544;1898;-5983;-880;4209;-6491;6558;2399;8413;6355;2408;-3005;7269;-9445;7869;224;-2200;8400;-6302;7248
-161;8630;-412;2674;8274;3856;6087;4994;1157;9849;5710;-7064;-4523;-5824;-5166;-5582;9388;-9655;5082;-3880
8236;-6308;-4146;-6354;-3547;-7187;-2352;733;4300;93;-9853;544;-5522;-9038;-353;6654;-7783;-4623;385;2150
-2225;-8337;9164;-4128;6332;5898;8590;-5695;-4860;3353;3604;-3821;-4660;-3319;1815;-5254;-1036;-4638;-4878;3568
2319;-8253;7217;3621;-9814;-230;-2958;8685;2659;-3673;-3148;-3743;1864;-2009;5271;9694;7655;-252;-7450;-2009
-2256;1029;3536;6999;-133;-4891;7469;-4565;-8104;-7831;7147;6200;-3937;787;4677;-4506;-5634;7404;4212;9670
7370;-1488;-537;3803;7248;-108;6228;-5169;-8873;8602;2034;-4238;-1358;-3001;4417;5210;-566;-4140;5226;-9970
7973;-8234;1773;-5362;8086;3923;-9191;3570;8140;2009;-1235;-1014;-122;-7889;5302;-5888;-371;-1703;4518;3524
-5648;9306;7859;2405;3366;2183;1586;-5441;-8890;-3074;9030;1038;-6939;-7601;-8398;-8425;6555;-8163;-5763;9877
8103;5156;-4497;-6727;-5925;-441;187;6877;-4364;-2934;9090;452;-8211;5060;9306;-7405;7325;5372;-2797;-5551
-7317;-2586;-3624;2676;-5295;-7523;9308;-6569;-3007;-748;1012;-122;6961;1510;-5383;-5867;-7452;5720;-2187;1260
-6953;-3345;7552;2120;-2514;-2970;5857;9985;3504;-7647;5000;-3679;-3479;6880;-1910;-1167;-7884;-7070;-5061;-6484
7571;-2706;8961;-8996;5349;7072;7050;-1615;9954;-6132;-5828;5060;-3976;-5104;1488;9867;-1472;8275;-5817;-8785
-5176;-5302;9974;-2095;-6631;-5965;7203;-4527;84;-6904;404;5364;833;3523;-8817;7398;-4579;-6146;-9414;4855
-8931;-1258;5769;5208;-803;-2401;7238;2896;9026;1836;-3164;-250;6980;4099;-9269;-764;6628;2455;7607;520
2251;-6286;-9315;3346;7589;-9592;-2817;4054;-3600;-9847;-4220;9715;-4114;-1553;2117;2567;2370;887;-7876;8407
7822;6682;-3013;-7295;5799;-424;-4510;3391;1292;-5205;2048;-6043;-6583;-7278;-2191;568;1757;7178;1613;-9535
9439;6419;-44;-1784;5166;-2814;6733;855;-4772;2467;-1444;6874;9634;5976;-8248;382;-1564;3682;-5880;7293
-8102;-7415;7896;2558;-4993;-5914;-1638;-2868;2675;7042;1586;1858;3126;-9481;-8363;6779;-6311;-3400;2460;-2044
1057;1879;5319;9046;8972;-6724;-8015;-4695;1692;485;9727;3146;-1932;1287;-2209;-1178;6646;-7533;7017;-9962
236;-2578;-8481;-5979;1244;-7849;8510;-735;5315;-2672;-2562;-2780;8564;-5521;9119;-2114;-5351;-5837;-511;4463
-8551;-6552;2089;893;9072;-5212;-7736;7421;-4277;3023;1295;1501;9875;8288;6382;-2747;-5673;5685;6136;-5527
5414;8222;8251;627;1219;-2638;-4197;1313;-17;-7863;-2753;2067;-3123;5540;-7360;4593;7004;8738;2844;9014
7851;7766;6400;5907;-1872;-3789;1211;-7081;-2863;-1713;1539;-8095;-8113;2602;8408;9316;-5409;1172;-6856;5359
-9471;-9089;5235;-3172;9221;-9236;-453;8028;-8417;-1106;804;-6599;-241;-5424;1132;-8852;-4770;-5113;-2923;897
-6846;-9220;-9386;6351;3687;-7423;-1320;-5837;-6936;5327;-7615;8445;881;-7373;-1848;2085;3551;9460;3317;53
6613;-5778;-5366;-909;8197;2706;1837;-4424;7415;-3160;-535;-388;7436;7232;-5858;9770;5903;6072;1781;8702
-9788;8457;9541;7225;9872;-951;8531;-7916;4324;-9360;-1140;6569;2027;1775;1934;-9827;-5910;629;-2781;-5467
-8924;6817;979;-5592;7403;-3519;-6907;8679;-3913;-1110;2236;-6048;4753;7213;8953;2562;-8713;386;-9020;-845
65;-8495;-6276;7049;5;-6263;6362;-1243;3207;6121;-762;-2842;8819;9452;7759;7503;9910;-4468;524;8715
-6117;237;-124;9460;6139;105;9615;-9721;-2507;-2662;865;-1819;6432;2904;53;-8544;1978;9701;-2114;8114
-6411;-6073;3636;7429;-4994;7383;-8301;8718;-3517;2494;-6220;5533;-470;517;4851;7511;7311;-8019;-5191;4896
8770;-735;-5486;710;-7319;2770;-1403;-2559;27;1257;-6782;2309;3628;-7047;6416;-6819;-1415;-6461;4333;8332
1603;-7435;5103;-9763;-2233;2291;-4925;8376;3807;4093;-8343;2943;-7205;6;-3537;-7351;7469;7288;2171;-7446
-2227;9999;-4640;-5950;8418;8719;-1492;3185;-8837;1598;-7105;-7388;-3029;-2114;1788;-2294;3529;-3234;1031;2335
-3892;8686;1616;5365;1640;-6266;4527;2568;9914;8436;8776;-4973;-2961;1086;3925;8546;8894;484;8414;7408
-6577;-2025;1859;5645;-1056;-5014;1878;2839;-5660;4343;1550;-2851;-6665;7408;7025;7407;-6339;7745;-9864;-5981
-8315;-688;-6380;-7943;835;-525;-9765;-9928;-7187;6981;957;-480;-2926;7463;7579;685;-8286;-9392;3660;4541
7878;4863;-7918;8971;1;-5803;-2173;-2791;-7562;-3680;-9632;-1927;9009;6703;-9401;-2414;2443;3207;-4931;3536
7272;998;9751;-1798;5209;4293;3675;9122;244;-6742;3747;8146;1842;-6669;2673;-2017;-1056;-6520;2172;8228
8043;8603;-4946;1393;956;5311;-1238;474;-6971;6957;-226;-6211;4047;-8096;7423;6262;4962;-8077;9799;2105
-1408;-9275;3220;-9540;9990;-9664;-4905;3469;8052;514;-9012;7745;-4625;4137;2958;-239;-2718;-5199;-9592;-7998
2008;-6313;6636;6934;-3790;-5602;-6758;1348;7795;-3589;-2418;7324;5683;-3569;-7627;4771;9863;-8105;-9109;296
-4684;-1423;5482;3116;-8810;-5927;1743;7116;8638;-1064;6081;-7637;2794;8274;-4867;-6998;-9679;-3904;-501;9808
-5587;4892;2924;-8813;-4570;-5032;-6267;5188;-2985;-6907;-8454;3263;-6994;1663;-2181;-1564;-8710;9322;1495;7914
-8112;2318;7864;-6411;-1896;810;626;5614;9413;-3149;5236;-6171;2913;2569;-3353;-5549;1715;3181;-2049;-388
-6299;-2017;-6862;-6343;-7248;-8288;-4887;206;-5379;5715;4273;6848;-1608;1529;-4961;-6882;-3543;-8085;-307;1543
-7475;-8828;-2698;-774;-3666;-561;-1826;-9817;8524;9256;-5268;-7232;2190;4749;-6951;-2225;2047;9646;-395;-4315
-930;1594;-7635;9433;1329;8382;4466;-4717;9356;-3653;-133;6070;-9160;-989;-3976;1098;2531;4203;-298;-5111
-1044;-1305;-7348;-4371;7687;2578;-4891;-1808;4375;1407;-7322;9204;3563;-3679;2392;4770;2052;2781;9533;-5013
-5279;-3047;-5384;9926;-8576;5209;3754;1115;-3655;-426;-2092;505;7857;1431;-2990;1361;4432;-2580;-5021;-8120
-2733;9781;3324;7730;-7587;-5708;-1174;-2133;-8740;6581;-6927;-3521;4607;2993;-7818;1943;3326;-4956;8720;-7725
4130;-3349;1338;1102;-1409;-1361;8325;38;1988;5144;-7215;4877;4026;-3406;3371;-1894;-3836;5267;9371;-7246
4868;-6307;-9178;6494;8617;-5366;-8909;-20;1408;-7491;8085;-6990;-8509;-339;9382;1673;810;-9223;-7754;-3190
-8862;-5329;-3731;-1485;7898;5376;1771;3025;1847;-3661;7360;9563;728;-9726;-6150;-7884;5734;304;9619;313
7362;9147;-6860;6709;-5884;-2530;-2500;-7178;-8739;-9856;-7421;463;2543;4391;6240;243;-8536;441;5842;-9444
3928;-129;-9527;509;-7626;4253;7593;-2561;-2198;9471;-947;-8726;-8891;-9392;1686;5470;2120;1565;9887;-3003
-785;3822;-4805;-4883;-6202;1319;-417;-5157;-9683;-2160;7272;-8543;-2307;8409;-3889;-2590;-3160;-1729;3441;-2115
-9398;4858;-9845;-925;8661;-7793;-6955;7082;9479;-3894;-1174;7965;-9662;-7853;1159;-2512;592;-8839;-8673;5012
9411;-8799;6868;-5807;-6768;-680;8229;4959;140;4070;-3630;-2664;2735;5947;-5311;-9717;4439;1282;-7739;6991
7926;-360;5927;-8128;-4408;-3544;4998;-7173;-6265;-9704;6763;-5078;1218;-8157;484;4383;8918;5170;9850;-7509
-8661;7221;-7434;-3385;-5278;6928;9386;-6056;2758;72;6188;887;-8059;8321;9694;-7207;-8579;7420;-4091;-7170
570;-3783;5859;-8489;-8858;1350;2457;9689;9427;4362;9388;8635;688;-9348;1265;2938;-3329;452;4355;9281
2897;-1343;-4966;936;2837;-2677;9889;-8086;-9657;-8134;9893;4184;-1911;-668;-565;1742;6335;2773;-4890;-5510
-6781;-1279;-7087;-3869;-3831;5509;4644;9575;-6904;-5563;5042;9512;-9864;-5217;3219;300;3296;5930;-7702;2562
-1491;-2683;-8753;9182;-6120;7788;559;6404;-6435;-9756;6726;587;8248;-1175;-2709;-867;3108;3256;66;2341
6562;-9369;4628;-4674;1468;2382;7228;-4094;-7890;-7405;-33;-4604;-2742;-2012;9383;-8074;-8090;8005;-6897;5210
7678;-9109;8198;8272;6908;-5459;8312;8191;-7342;-9326;8028;5589;-1887;-2088;-1881;-3626;-4270;8257;-6058;5075
-714;-3776;8893;-7553;4427;3317;4999;7059;2134;7393;-3639;-2684;-8675;4712;3386;6105;-2224;6312;2208;3622
6485;-8975;-5420;-1199;1457;1065;-4027;4237;-1354;-422;-8914;-5700;7256;3796;-6259;8057;-6032;-2575;-4638;1261
7071;-6650;5831;-107;-977;-2723;8962;2458;-758;-950;-1253;-2106;-1246;-4040;-5341;133;-4423;4271;4002;-6465
6063;-8122;-9552;-6686;-7662;1907;-1538;9568;1726;3724;736;964;-9615;-7348;807;-563;3622;-8223;-8566;8825
2670;8377;-4238;5545;1732;4625;5533;-4379;2984;6931;-6437;-65;7301;-7718;-2573;5842;-1489;-3360;7615;3486
7301;-3149;-335;5919;4626;-4216;-6519;-1897;664;-3613;-6839;-6674;7697;7142;4171;-2180;-9531;-4670;7726;-5909
7240;-1387;5795;4207;602;-5240;7027;-6065;5952;3352;-5183;-5272;5780;434;-3887;8795;6526;-4139;5342;-6954
4446;4505;-1853;4137;7101;-1748;-4327;9433;3521;-2769;-793;-5320;6601;7370;6670;4404;-5198;1918;6455;6073
1896;-4862;-70;-6964;7828;-9880;258;5054;-4192;-3847;4823;-3259;8409;-4802;-1347;-7833;2027;7615;-7643;980
1963;-3966;9100;-7226;-7574;343;-1298;5309;6071;3142;820;151;3878;-4113;2088;-8457;6678;-8830;-5121;3710
9601;9292;9184;8249;-9652;-4971;8901;9729;-9970;-3887;-6841;5533;-7205;2036;4599;-5226;-5716;4472;-1579;8775
1417;-1191;-9269;863;-4737;7861;7081;2798;9228;-7578;-896;4522;1625;6047;7945;6299;-416;-19;-693;5013
-9169;9467;3419;-3552;7165;9073;7167;7202;3288;7175;-1689;-2457;7045;-8706;156;8515;-1393;1950;-9451;-4436
-673;-4365;1405;7804;2324;7711;1072;2800;2578;-6646;-9908;-7006;-8396;-5771;6549;-209;-6764;-7771;7646;1885
8073;6585;9642;-7611;9695;-4889;6616;8685;-5550;-8102;8874;4204;6006;-3101;7936;9286;25;-4978;-7218;-6056
1234;-7548;8403;-8043;-9570;9653;1201;6094;1180;-3219;-9905;7966;-6780;8231;9281;5325;9700;9800;4662;-8344
-8121;-2582;5530;-3534;1950;-8311;9080;-4897;3122;-1766;5955;-8346;-5654;-9164;2023;-5614;-475;-6374;-1125;-9063
-1779;-9459;4770;4954;-6167;7812;-4768;594;9824;-8855;-5782;6571;9476;-2666;5568;3378;4454;8177;1924;5011
2285;-4608;-7692;-1766;1199;-9042;229;4929;9623;4817;3489;-6917;2193;-1463;3792;5976;565;9478;-7886;-5128
8327;6295;-9640;5612;7484;-5146;6807;-3225;7027;8663;4475;-6700;1035;8552;-8798;-7529;5456;4671;9176;-3348
7517;-7103;-5528;4476;3515;-9955;3338;-9766;6447;-1583;-9642;9894;6922;1627;6642;-1810;6261;-4914;5643;-1304
-6573;-5367;-4588;-4008;-9665;6757;1262;-398;3106;-7359;-4707;5185;-7011;-9806;-2646;-5036;-3337;-3732;-2909;-387
-4873;9653;9115;6484;276;6898;-2812;-9266;-6784;3396;6399;3797;4719;9594;-8378;-8009;-1373;-4569;5990;3611
-7649;1569;-1599;834;935;-5931;3135;8195;-5648;-8313;1597;6451;1652;4967;6766;-5815;-3154;-7320;8149;1347
-2699;-9239;265;-3163;4360;-8617;2334;7685;-2048;-1134;9320;3499;-7917;5624;6112;4120;2530;3610;-1962;-1181
-5203;-959;-1625;8882;-6991;8045;-8045;6098;2722;4669;8456;-488;-1139;7404;-3555;-5837;5789;-8401;-1373;6691
-9371;-3597;-5784;696;7066;6816;-5606;-1145;9653;989;1133;-8607;3261;9923;581;-6405;-1414;-809;-3454;-7490
5699;-7123;1713;-411;2060;5945;9450;-1365;-9059;7701;-6043;6996;5259;-1483;-8972;236;2096;-5801;-6479;5151
161;-8361;-727;7701;-7437;-6536;-4107;7264;-708;291;9560;-4098;3287;-8144;3344;-3916;-9929;5610;2385;3684
-2415;9646;-9205;-5455;1785;-22;4669;5439;-7381;-488;-6883;4603;1820;2849;-5516;9820;-1892;-6772;5941;-1511
444;5980;2943;-6519;9823;-6413;-2007;9811;-8498;-3875;-5823;-9224;-9392;-9667;2124;-6582;8912;1283;6461;-3019
1485;-6526;-4802;-2686;6930;8636;9781;3370;687;-5574;4776;8869;-410;9025;5768;5912;365;-1084;2014;3455
-9951;6012;5449;-1113;-9262;-7326;3013;-7903;7374;282;3656;8653;-933;-1615;-9291;-7675;-9066;5866;3740;-8149
-4354;-3385;5175;4601;8702;5462;9382;-323;6838;-2226;38;-1377;-2243;6859;9010;-7065;8393;8831;1302;-6552
-3087;-7117;4664;8538;35;7995;3034;-2959;6780;525;2976;7287;-8951;1881;8138;-2708;-2151;-2890;5124;-8915
4956;8207;9358;-3574;7719;4779;-3049;6854;4615;-8715;8375;-4194;2475;-3916;-2772;-2465;-8028;4796;-3393;-3717
-8179;1131;-5569;-5738;-2257;6963;5062;-6786;1734;-5558;3328;-3282;-8802;2645;-6198;6042;1513;7780;-9970;1602
1344;3735;-6197;1089;-9202;9179;-5312;-291;-354;-5903;5777;-3922;-1399;2753;9917;-7463;3497;-9894;-139;9247
-5809;-3496;7439;-4879;4567;1188;59;-9036;651;4161;1770;-8433;3466;-9340;-6951;-1733;-3626;-5409;-3559;9181
6509;-8136;1542;5998;9870;5476;1358;6106;246;4403;-7020;-3856;-6849;-9914;9564;-1293;-1734;-8645;-2153;-5787
-4969;4343;910;1992;8679;6028;-547;-8769;-6430;1507;4778;-5769;597;3785;2646;5363;-7961;4831;7180;8963
-4429;-7342;8539;-2657;-2922;926;-7279;-9460;-6327;5351;7710;8232;3304;-5730;-8638;-1016;997;-4195;-4518;-8734
1344;5609;7639;-1841;-7661;5028;-5185;-8482;9353;9725;2364;4173;-4032;8096;2406;-7232;-2196;2535;-850;1037
2971;7209;-3173;7639;-203;3417;8938;9479;-2733;-8689;9634;-1193;159;-1647;-4509;-4290;6809;896;1407;-3029
626;3007;-9136;8854;1638;377;-9112;-4732;6962;3965;8570;6446;5078;-2570;-8178;-8870;6636;-6009;-8849;861
2250;-8544;779;1434;7017;-3045;8006;4893;-7031;-464;-963;-2571;-6737;744;3508;-7149;-1773;-6607;-1906;-7980
6512;7479;7402;-5347;-918;-9778;-3365;8435;9617;-2376;-9995;7342;4617;-3189;2382;2368;2432;9652;-5200;-2165
2464;8746;-7870;-9158;-2049;2105;-7792;-7781;1504;9625;-775;-8973;-633;-5370;-2895;8094;-7648;1584;4586;5719
-3824;8996;-6009;-3050;9021;-9216;-307;-3206;-3514;-4215;-3730;6214;6070;3941;6958;-8637;2343;2892;-612;-1938
-1881;-6977;1108;757;1817;5404;527;8034;6129;-9142;9255;4955;3135;-9264;-6446;-8343;-6509;8073;2751;-8277
-8491;4244;-704;-2671;7461;-5057;9672;-9099;-6954;-1363;6578;-8820;-8172;6031;7037;-9826;-4715;-9546;-9043;-4942
7968;118;7010;-9933;3347;-8749;3699;7657;4898;-7132;-2612;1079;8430;1665;9290;-1445;-7482;-8975;-1532;3812
-7688;4345;-3769;-323;4454;-2512;-1212;-6813;-8224;-1415;-7845;-3341;-6980;-3208;-4851;5628;-8381;-7226;8774;-9752
4411;-4817;2959;-946;2461;-2546;7428;855;-8135;7175;-9000;-8697;-5562;7346;-2225;-7829;-2249;-4061;6040;394
3723;-2314;-4375;-2155;-9823;-819;-7611;3499;9829;-2023;7756;5080;-622;-3565;-8591;-6518;2471;3215;6085;7404
-4452;-7464;8834;3138;8892;-7824;2806;1900;1464;4336;1133;-9995;2752;4768;2554;4842;-1268;-9027;-5409;-3499
9215;5439;-8559;-2280;6011;-4271;-3543;-5419;1350;2029;9733;-4492;3700;6693;-2710;8126;8825;-5987;-228;3854
9542;-6190;5771;2192;5804;7763;7510;-2265;-8058;-1845;-6487;-8378;1286;1452;6817;-9413;792;-3510;-9467;-6540
966;4784;5472;-67;6227;4298;1264;-7505;-6435;8493;-9566;7593;-8118;2063;-9063;-3980;2227;7611;3598;-2847
-8730;6067;8929;6867;-7895;9557;9735;-1985;7732;-5002;765;-6408;1332;2109;-8357;-7169;-3015;8827;2374;-2873
-1870;-8227;-4059;-2968;-5761;3693;8996;-2501;1188;1915;5200;-2491;7552;-7977;8359;-6765;4361;9616;10;5174
3686;-4056;-7197;9365;325;-2456;-4998;6149;1554;9286;-994;-647;7497;9124;-9589;3819;-4322;-9565;-7320;-346
5494;9021;1584;-9764;1036;4910;2195;2435;7149;5139;-659;-5196;5229;-383;-7868;2408;8566;-324;-520;2285
-8292;-4220;-5261;-6897;-4286;176;4502;7152;-9414;-9352;8313;-1870;-4699;5435;-6400;-7129;-3767;-6642;7867;-6571
4667;-525;-8606;1884;9370;-8368;6269;4078;9741;7950;5953;8734;463;7302;-1677;9538;6955;7372;-352;-2609
-1803;-486;4785;6245;1483;6242;4950;-3322;-7000;-9961;-9259;-351;-8692;3990;7331;9172;-7983;-2233;6403;3501
5979;-9104;3285;-7456;-725;1608;1832;6842;-607;-405;-1022;8763;3605;8698;-8376;-7516;4586;-1190;7235;3425
-7825;4229;3964;-4639;-9817;-3327;-633;8619;-6581;-5967;-1403;9246;5629;-1297;3035;-6119;-7985;-7435;2008;2
1005;3069;7590;-9883;1296;-2839;765;-5279;7298;-3677;-6069;5972;5110;5707;-4987;6858;-8645;4056;-115;2465
-8811;6677;-3698;-8932;-7011;-5941;-8174;-1331;-5582;-6018;-8437;9988;-9528;-3754;-661;-4612;-8885;-194;-4985;8291
4388;-5066;-1073;-1485;767;-5131;-4269;-6366;-312;-7232;-110;-9736;-2782;2377;9396;-3010;-7178;-7809;-5047;-7576
7107;782;6023;1518;-7571;4886;-7654;423;-3948;-4693;-5262;-939;-6184;-9361;1804;-645;8160;-6576;-3149;-188
-9143;2980;-8480;-5455;8256;-2245;-6765;4512;6228;-433;6652;-2726;-8969;8685;-3293;2082;6204;-116;-5800;-9885
-8506;-9872;3541;-5850;-8696;-5912;-6596;-1859;-2572;4816;-7368;-3955;7730;8650;-2815;2283;5276;-4221;7418;1525
-2312;-1031;6403;2163;7726;2023;-3429;3568;6811;515;6159;-7273;3470;-5650;3657;5969;8341;-9904;8832;-2577
-6639;-3600;1567;2954;4368;-1802;1279;6050;1000;-1925;-9534;5645;-9428;6907;6778;6996;8755;3704;-541;-7907
8653;-3782;3849;-4067;-8646;2523;5485;9381;-6669;-9495;3442;-9569;8513;437;-66;-4517;5404;976;-1850;7229
-2894;7167;6373;2794;6937;-4891;6082;-3054;7994;7324;7405;4943;1925;-9607;9618;-3424;1900;5977;8265;8539
-4350;6512;2632;7742;3955;-9508;-7669;1840;-7829;4279;-5576;2920;-3784;4231;-1038;-1844;-1186;-6157;1301;-5304
3962;-8399;-8225;7040;-6280;-8267;1815;5817;-7705;4562;-2065;-8339;9084;-6302;6671;-5113;-1383;3275;-3687;-634
-8076;-9148;2395;1302;9169;6367;-9908;3647;2654;-4075;4831;4733;-5829;1207;3714;5180;-8317;3459;1652;9789
1288;-8258;7371;467;5037;-1441;-9479;8794;-3980;8243;-398;7890;3259;3036;8247;-7743;-2778;6532;6314;5225
8049;9526;-4093;-3022;9028;-8515;-4472;8331;4162;-489;-1650;-9618;2345;7848;-2631;1016;-5559;-9268;-7326;-7586
-4798;5387;-4588;-337;-666;-4007;8783;7353;4204;-1302;8137;862;7506;8475;6453;2388;-8619;1946;-4067;-8399
-5550;5160;6035;5107;-9620;8260;-4913;6537;-9558;-1620;-2597;2900;-2543;-2497;-275;-9049;-1742;5958;9679;2895
3433;4862;-1661;2487;-3997;-2253;-3768;8040;-9902;-963;-3755;-427;-6102;-9663;-4680;-5010;2257;6865;7358;-4034
-6685;-7324;7517;-4496;4880;1059;-5749;8698;-4952;-7755;-6120;-2449;-1646;-2122;1976;7942;4358;-296;765;4114
2624;995;2612;-9447;-6386;395;5896;3724;-2075;-6875;1826;-9312;-439;7536;-3359;-5702;-2625;2150;244;-5156
-2206;3309;-2990;-2520;-5738;3180;5895;-8439;4860;5355;-3240;8501;8727;4215;-3336;-3804;-6822;6223;7574;-8362
-4328;-209;-1842;9987;-6474;-4988;-2141;2784;-2197;8401;-9921;4065;8261;5091;9586;-2682;-9976;-4139;-3493;-8486
8217;-1558;-4846;-3267;4817;541;-5488;4476;2382;1594;358;6203;-3293;2287;1134;7668;-4655;-9455;2838;-3629
-8749;5672;2263;-4021;1606;5782;-4710;9468;8653;7790;-2040;2067;1084;3377;2595;2292;7553;-6601;-6817;1317
8771;1044;3022;-495;4462;6410;-5027;-2655;8700;-8279;-7631;3872;6894;1612;6867;1216;-7216;3289;-5411;-2938
8096;675;33;-5481;5692;5926;-6765;8910;4182;-3238;-5057;-4773;1069;-1161;-5692;-5812;-600;6438;3152;6459
6701;8182;2257;1134;-6141;8562;-3232;-8843;6320;-1445;-5248;-8252;-1810;-9209;-9413;5386;5077;1018;7871;5007
-584;4592;2988;-7654;1894;-1090;-6556;2809;-7832;-4187;-1855;7608;-3245;-6716;-2584;-5205;-269;1363;-972;3916
-4022;4855;-4903;-4749;-1453;-480;-584;-7391;-8734;1426;-3640;1622;-9727;5559;-5005;-9761;-7846;708;-3079;-7203
-3389;9624;-591;5405;-9520;221;-1814;-641;-4694;3388;-996;-129;6514;-590;2338;3282;-4130;-7224;5109;-5315
9202;-727;-448;4147;-1133;8521;-5482;-8788;-4521;9696;-9067;-4159;5458;-241;5589;4641;2993;-3630;1876;4091
-7284;-2910;3981;-9629;3976;8960;-7095;4300;626;-8883;-7866;-6659;-9089;-2798;-205;-6397;-9707;9570;859;-8247
-8611;-4046;-1223;7461;5170;9156;9776;-7443;7007;-9916;84;-9866;-6560;997;-8352;77;2919;-6421;5840;1592
-591;6082;142;3794;-7691;-7100;219;4047;5032;218;-5506;-3335;-5402;-9657;8383;-8788;-3676;-9837;5379;-2776
-8756;-1804;1181;-683;6021;8458;1932;2882;8094;2086;-9255;-7881;-6588;7232;7937;-1923;-4919;-8205;2303;-4524
2556;387;7141;6543;5098;-5179;-141;3412;-8491;2845;8075;759;-3991;3531;7173;-1994;-3218;-5812;9917;-8336
9690;-640;6324;9487;-6695;553;-8062;-7917;2245;1997;8802;9772;-8361;-1252;4825;133;-480;9894;-9381;-4908
6342;593;-861;280;-1222;-253;9501;-50;-9419;909;-2493;-3142;4771;6291;-4;7646;7959;2817;9268;-3301
8146;6450;4290;5319;-2662;-6152;-5587;68;-234;-9096;8209;-5474;6983;3801;-4212;8123;2595;-8452;-7861;-1975
4898;7110;1932;9701;-9425;7484;8158;-253;-3167;-2836;6097;9427;6878;6611;-5139;-8127;7754;-3569;7852;-4687
431;-5681;1231;-8927;7371;4728;199;3372;-306;3772;8497;6677;8963;5019;4958;-1509;-5908;-5709;-2573;-1788
-5383;-824;-7378;1399;-4946;3950;9188;-3671;4910;6255;-8415;-518;807;1612;8584;301;-5081;2703;160;-4464
-1614;-1855;-7606;6483;-6164;-9366;7288;-757;-4670;2233;-7505;-3423;-6094;3799;-7536;1998;615;-2029;-4505;-2061
7837;-7563;4830;1000;-916;8904;2714;5213;-9173;-9982;-7663;5616;6507;1946;-7437;4849;550;-1366;-5432;9444
781;-5562;-4182;6394;-6595;-7167;392;5090;-8116;-9233;-9483;-9058;923;949;9636;-5524;-1104;-3376;-9998;4664
1669;3528;5630;924;-7155;5230;3041;4567;-4756;-7828;4436;-9055;-5832;-8421;3785;-8929;-5265;-8677;4638;4042
-330;7361;-3920;-1431;1027;-710;-8820;1008;-9275;9631;5456;-9883;-5795;-2666;-569;-1849;4973;6438;-3361;384
2001;9321;4707;9251;7941;-9086;4469;-9825;357;-5072;8495;-1953;-9340;2205;-6497;-1391;9801;-58;-9506;-3712
